"tank_ID","Species","n.simple.N","n.sample.dissim","n.tank.dissim","Mean","SD","q.025","Median","q.975"
"91","Gadus chalcogrammus",9,0,0,2.91156834237089e-06,2.80548860655219e-06,1.27807941690109e-06,1.30713545691499e-06,5.90882522047821e-06
"91","Gadus macrocephalus",9,0,0,0.989154676348337,0.00708879925753682,0.982682767770686,0.988576696563144,0.996117867743403
"92","Boreogadus saida",9,0,0,0.0172414505924864,0.00481272876711778,0.0140061080794641,0.0150054117476706,0.022377426123602
"92","Gadus chalcogrammus",9,0,0,0.980069030704889,0.0061984764761978,0.973471243397315,0.982734286390909,0.984401350679347
"92","Gadus macrocephalus",9,0,0,0.00268950063266619,0.00194876389487854,0.000645827616497606,0.00331218090954294,0.00420389541348954
"93","Boreogadus saida",9,0,0,1.57884737226924e-06,1.28609690196811e-07,1.49955558976934e-06,1.51034627359375e-06,1.7163650886433e-06
"93","Gadus chalcogrammus",9,0,0,0.949497059591303,0.0251822447251234,0.922571113397312,0.962667851530012,0.965227832637391
"93","Gadus macrocephalus",9,0,0,0.0505013076484435,0.0251821065643649,0.0347706210791136,0.0373305877677157,0.077427106116392
"96","Boreogadus saida",8,0,0,0.00012802399389057,0.000115124660295,1.07360435604295e-05,0.000150295420917808,0.000226381231247559
"96","Gadus chalcogrammus",8,0,0,0.783842694211185,0.0234310232056595,0.763762125027149,0.779420273380414,0.807682321101376
"96","Gadus macrocephalus",8,0,0,0.216029183496284,0.0233159384443991,0.192306796576167,0.220429369316395,0.236011412469306
"97","Boreogadus saida",9,0,0,2.23542483817728e-06,1.4627578677714e-06,1.3740279212737e-06,1.4097969285273e-06,3.79860547828335e-06
"97","Gadus chalcogrammus",9,0,0,0.284722882992688,0.0250646510067217,0.268756765513973,0.271983140237059,0.311517781813687
"97","Gadus macrocephalus",9,0,0,0.715274778523842,0.0250661406524221,0.6884782842481,0.728015415757283,0.731241731151159
"98","Boreogadus saida",9,0,0,1.50764892957219e-06,6.73474811299788e-07,9.52355799207942e-07,1.34295414456274e-06,2.20293262719448e-06
"98","Gadus chalcogrammus",9,0,0,0.120386629270589,0.078989429289147,0.0690333580698025,0.0815023671541826,0.204791523270321
"98","Gadus macrocephalus",9,0,0,0.879611773975621,0.0789901212734503,0.795206146658231,0.918496212771592,0.930965628316436
"T_118","Boreogadus saida",3,0,1,2.6785619424649e-06,NA,2.6785619424649e-06,2.6785619424649e-06,2.6785619424649e-06
"T_118","Gadus chalcogrammus",3,0,1,0.999989316733881,NA,0.999989316733881,0.999989316733881,0.999989316733881
"T_118","Gadus macrocephalus",3,0,1,7.994961468039e-06,NA,7.994961468039e-06,7.994961468039e-06,7.994961468039e-06
"T_188","Boreogadus saida",2,0,1,2.57835307121162e-05,NA,2.57835307121162e-05,2.57835307121162e-05,2.57835307121162e-05
"T_188","Gadus chalcogrammus",2,0,1,2.07594960766571e-05,NA,2.07594960766571e-05,2.07594960766571e-05,2.07594960766571e-05
"T_188","Gadus macrocephalus",2,0,1,0.999952899466013,NA,0.999952899466013,0.999952899466013,0.999952899466013
"T_55","Boreogadus saida",2,0,1,0.999969181433953,NA,0.999969181433953,0.999969181433953,0.999969181433953
"T_55","Gadus chalcogrammus",2,0,1,8.9096204166842e-06,NA,8.9096204166842e-06,8.9096204166842e-06,8.9096204166842e-06
"T_55","Gadus macrocephalus",2,0,1,2.18332834114589e-05,NA,2.18332834114589e-05,2.18332834114589e-05,2.18332834114589e-05
